Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Job Title,Role,Job Portal,skills,Company
2.46621E+15,1 to 15 Years,PhD,55-102,Nuku?alofa,Tonga,-21.1789,-175.1982,Full-Time,60239,16-11-2022,Female,Brand Ambassador,Social Media Influencer,Idealist,Social media management Content creation Audience engagement Marketing strategy Communication skills,Petrofac
2.28252E+15,0 to 11 Years,BA,55-115,Amsterdam,Netherlands,52.1326,5.2913,Temporary,25829,17-06-2023,Both,Graphic Designer,UI/UX Designer,USAJOBS,"User interface (UI) design User experience (UX) design Wireframing and prototyping tools (e.g., Sketch, Figma) Usability testing Information architecture Interaction design Mobile and responsive design",United Breweries (UB)
2.51418E+15,3 to 10 Years,MBA,60-95,Stockholm,Sweden,60.1282,18.6435,Full-Time,94227,17-03-2022,Both,Marketing Director,Brand Director,The Muse,Brand strategy Brand development Creative direction Brand management Market research,Plains GP Holdings
1.85915E+15,0 to 8 Years,PhD,63-96,Ashgabat,Turkmenistan,38.9697,59.5563,Contract,93982,21-03-2022,Female,Family Nurse Practitioner,Pediatric Nurse Practitioner,Stack Overflow Jobs,Pediatric healthcare Pediatric assessment Pediatric treatment Patient education Pediatric pharmacology,Halliburton
1.05414E+15,1 to 14 Years,BA,60-119,Montevideo,Uruguay,-32.5228,-55.7658,Intern,127932,11-01-2023,Both,Procurement Coordinator,Purchasing Coordinator,The Muse,Procurement Supplier management Negotiation Supply chain management Inventory control Vendor relations,Merck
2.09494E+15,0 to 15 Years,BBA,57-91,Windhoek,Namibia,-22.9576,18.4904,Intern,22554,10-07-2023,Both,Social Media Manager,Social Media Strategist,LinkedIn,Social media marketing strategy development Content planning and creation Social media advertising and targeting Data-driven decision-making Social media trends and platform updates,Becton Dickinson
1.34108E+15,4 to 9 Years,MBA,56-99,Panama City,Panama,8.5379,-80.7821,Contract,96423,03-05-2022,Male,Family Nurse Practitioner,Geriatric Nurse Practitioner,USAJOBS,Geriatric healthcare Geriatric assessment Geriatric treatment Elderly patient care Geriatric pharmacology,Mphasis
8.92157E+14,3 to 10 Years,BCA,65-83,San Marino,San Marino,43.9424,12.4578,Part-Time,53000,07-08-2022,Both,Data Analyst,Data Scientist,Jobs2Careers,"Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Live Nation Entertainment
2.50779E+15,3 to 14 Years,B.Com,62-85,Tirana,Albania,41.1533,20.1683,Contract,121867,12-11-2022,Both,Data Entry Clerk,Administrative Assistant,Stack Overflow Jobs,Office management Administrative tasks Communication and organization,Block
6.47767E+14,5 to 10 Years,B.Com,64-95,Manila,Philippines,12.879721,121.774017,Full-Time,82227,23-03-2023,Both,Procurement Coordinator,Purchasing Coordinator,FlexJobs,Procurement Supplier management Negotiation Supply chain management Inventory control Vendor relations,ServiceNow
1.12059E+15,0 to 12 Years,BCA,61-119,Yaren District (de facto),Nauru,-0.5228,166.9315,Part-Time,46694,22-04-2023,Male,Occupational Therapist,Geriatric Occupational Therapist,Idealist,"Geriatric assessment and evaluation Geriatric-specific occupational therapy techniques Aging-related conditions (e.g., dementia, arthritis) Fall prevention strategies Care coordination with healthcare teams Assistive technology for seniors Patient advocacy Empathy and compassion Communication skills",Stanley Black & Decker
1.33459E+15,1 to 9 Years,M.Tech,62-93,Funafuti,Tuvalu,-7.1095,177.6493,Intern,83124,27-11-2022,Male,Interior Designer,Residential Interior Designer,Idealist,Residential interior design Space planning Color theory and selection Furniture and materials selection 3D modeling and rendering,KKR
5.10973E+14,5 to 8 Years,BCA,59-87,Mexico City,Mexico,23.6345,-102.5528,Temporary,20615,09-08-2023,Female,Supply Chain Analyst,Logistics Analyst,CareerBuilder,Supply chain analysis Data analytics Inventory management Transportation planning Problem-solving,Segro
5.05944E+14,3 to 15 Years,B.Tech,65-83,Nur-Sultan,Kazakhstan,48.0196,66.9237,Temporary,31348,02-12-2022,Male,Legal Advisor,In-House Counsel,The Muse,In-house counsel Legal advisory Employment law Intellectual property Regulatory compliance Dispute resolution Contract review Client counseling,Go-Ahead Group
6.46298E+14,2 to 15 Years,BCA,60-102,Nuku?alofa,Tonga,-21.1789,-175.1982,Contract,100878,25-05-2023,Both,Pharmaceutical Sales Representative,Medical Sales Specialist,Indeed,Medical product knowledge Understanding of healthcare regulations Relationship building with healthcare professionals Sales forecasting and planning Medical sales techniques,Northern Trust
3.08363E+15,3 to 8 Years,B.Com,57-92,Sri Jayawardenepura Kotte,Sri Lanka,7.8731,80.7718,Intern,58766,13-03-2023,Male,Social Media Manager,Social Media Strategist,The Muse,Social media marketing strategy development Content planning and creation Social media advertising and targeting Data-driven decision-making Social media trends and platform updates,Dollar General
1.97079E+15,5 to 9 Years,B.Com,57-102,Bamako,Mali,17.5707,-3.9962,Contract,77034,17-03-2023,Male,Software Engineer,Backend Developer,SimplyHired,"Proficiency in one or more backend programming languages (e.g., Java, Python, Node.js, Ruby) API development Database management (SQL or NoSQL) Server management and deployment Security best practices Knowledge of web frameworks (e.g., Express, Django)","Fidelity Investments, Inc."
2.46952E+15,5 to 11 Years,B.Com,58-109,Torshavn,Faroe Islands,61.8926,-6.9118,Full-Time,63682,24-10-2022,Male,Business Development Manager,Sales Manager,SimplyHired,Sales management Sales strategy development Team leadership,Reinsurance Group of America
1.03587E+15,1 to 11 Years,MCA,56-80,Male,Maldives,3.2028,73.2207,Temporary,103441,06-10-2022,Female,Pediatrician,Pediatric Specialist,USAJOBS,"Pediatric specialization Advanced pediatric care Pediatric subspecialty (e.g., pediatric cardiology, pediatric oncology) Pediatric diagnostics Pediatric treatment",Tesco
2.99814E+14,2 to 9 Years,M.Tech,62-124,Honiara,Solomon Islands,-9.6457,160.1562,Contract,84697,28-01-2023,Both,Event Planner,Wedding Planner,CareerBuilder,Wedding planning Venue selection Catering and menu planning Floral and decor design Wedding etiquette,Alibaba Group
6.21333E+14,1 to 11 Years,MBA,58-103,Helsinki,Finland,61.9241,25.7482,Full-Time,127752,12-07-2022,Male,Registered Nurse,Clinical Nurse Specialist,FlexJobs,"Clinical nursing specialization (e.g., critical care, oncology) Advanced nursing skills Patient education",Bunzl
2.51017E+15,0 to 14 Years,BBA,56-97,Paramaribo,Suriname,3.9193,-56.0278,Part-Time,74607,11-02-2022,Female,Executive Assistant,Office Manager,Glassdoor,Office administration and management Budgeting and expense tracking Team coordination and supervision Facility management Vendor and supplier relations,Avnet
4.32664E+14,5 to 13 Years,BA,61-103,City of Victoria,"Hong Kong SAR, China",22.3964,114.1095,Intern,54575,28-10-2022,Female,Email Marketing Specialist,Email Campaign Manager,Idealist,"Email marketing strategies Email marketing platforms (e.g., MailChimp, HubSpot) Audience segmentation A/B testing Campaign analytics Copywriting HTML/CSS for email Marketing automation Communication skills Data analysis Attention to detail",Electrocomponents
4.99283E+14,3 to 12 Years,MCA,62-114,The City of Hamilton,Bermuda,32.3078,-64.7505,Contract,116165,14-05-2022,Both,SEO Specialist,SEO Analyst,SimplyHired,"Search engine optimization Keyword research SEO tools (e.g., Google Analytics, SEMrush) On-page and off-page optimization",Alphabet
1.67884E+15,3 to 12 Years,MBA,62-100,Kampala,Uganda,1.3733,32.2903,Temporary,72681,23-03-2023,Female,Physician Assistant,Emergency Medicine Physician Assistant,Snagajob,Emergency medical care Triage and assessment Trauma management,Applied Materials
1.7931E+15,3 to 8 Years,M.Com,56-111,Budapest,Hungary,47.1625,19.5033,Part-Time,74627,28-09-2022,Female,Data Analyst,Data Scientist,LinkedIn,"Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",General Electric
1.36469E+15,1 to 11 Years,BA,59-129,Ngerulmud,Palau,7.5149,134.5825,Part-Time,60798,18-05-2022,Female,Social Media Manager,Social Media Analyst,USAJOBS,"Social media analytics tools (e.g., Google Analytics, Facebook Insights) Data analysis and reporting Social media ROI measurement Competitive analysis Trend identification",Altice USA
2.01655E+15,2 to 13 Years,PhD,56-124,Bridgetown,Barbados,13.1939,-59.5432,Temporary,61314,08-02-2022,Female,Procurement Manager,Strategic Sourcing Manager,Snagajob,Strategic sourcing strategies Supplier evaluation and selection Negotiation skills Vendor management Cost analysis Supply chain management Contract management Problem-solving Attention to detail Communication skills Strategic thinking,Cheniere Energy
1.52059E+15,0 to 15 Years,PhD,59-98,Paramaribo,Suriname,3.9193,-56.0278,Temporary,16317,01-10-2022,Both,Brand Ambassador,Social Media Influencer,FlexJobs,Social media management Content creation Audience engagement Marketing strategy Communication skills,"Wirecard AG (Now defunct, due to bankruptcy)"
8.51622E+14,3 to 14 Years,B.Com,56-128,Jerusalem,Israel,31.0461,34.8516,Contract,123190,28-11-2022,Both,Copywriter,Creative Copywriter,USAJOBS,Creative writing Copywriting Advertising copy Content creation Brand storytelling Marketing campaigns Proofreading and editing,RWE AG
2.63632E+15,1 to 13 Years,MCA,62-121,Tarawa,Kiribati,-3.3704,-168.734,Part-Time,40998,19-08-2022,Male,Sales Representative,Account Executive,Indeed,Sales strategy and planning Account management Customer relationship management Solution selling Sales forecasting Contract negotiation Sales metrics and reporting,Mosaic
2.42418E+15,2 to 11 Years,BCA,62-83,AsunciÃƒÂ³n,Paraguay,-23.442503,-58.443832,Contract,59803,03-12-2022,Male,Financial Analyst,Investment Analyst,SimplyHired,Financial analysis Investment evaluation Portfolio management Data analysis,Everbright Securities
2.45237E+15,1 to 13 Years,MBA,56-92,Algiers,Algeria,28.0339,1.6596,Part-Time,59686,13-01-2022,Both,Teacher,Special Education Teacher,Indeed,Special education strategies Individualized education plans (IEPs) Behavior management techniques Collaboration with support staff Special education laws and regulations knowledge,Cairn Energy
1.42432E+15,2 to 9 Years,MBA,63-126,Saint John's,Antigua and Barbuda,17.0608,-61.7964,Intern,100916,31-05-2022,Female,Systems Administrator,IT Support Specialist,ZipRecruiter,Technical troubleshooting Hardware and software support Customer service Problem-solving Communication,JetBlue Airways
4.43399E+14,4 to 9 Years,B.Com,63-92,Yaounde,Cameroon,7.3697,12.3547,Part-Time,12938,13-12-2022,Female,Systems Engineer,Systems Integration Specialist,Indeed,Systems integration Integration architecture Data mapping Middleware technologies API integration System testing Troubleshooting,Allstate
9.3595E+14,3 to 8 Years,BCA,57-110,San Marino,San Marino,43.9424,12.4578,Intern,61062,21-08-2023,Male,Network Engineer,Wireless Network Engineer,Idealist,Wireless network design and architecture Wi-Fi standards and protocols RF (Radio Frequency) planning and optimization Wireless security protocols Troubleshooting wireless network issues,Mahindra & Mahindra Financial Services
1.90421E+15,5 to 9 Years,M.Com,63-126,Phnom Penh,Cambodia,12.5657,104.9909,Contract,55913,29-10-2022,Male,Research Analyst,Data Analyst Researcher,Snagajob,"Data analysis techniques Research methodologies Data collection and interpretation Statistical analysis software (e.g., R, Python) Data visualization tools (e.g., Tableau, Power BI) Research report writing Critical thinking Problem-solving Communication skills Attention to detail",Johnson & Johnson
2.44022E+15,2 to 14 Years,PhD,60-129,Nuuk,Greenland,71.7069,-42.6043,Temporary,26891,12-03-2023,Both,Event Planner,Wedding Planner,Snagajob,Wedding planning Venue selection Catering and menu planning Floral and decor design Wedding etiquette,Taylor Morrison Home
2.64069E+15,2 to 13 Years,BA,59-112,New Delhi,India,20.5937,78.9629,Part-Time,28335,25-06-2022,Female,Legal Assistant,Litigation Support Specialist,Dice,"E-discovery tools and processes Document review and production Litigation support software (e.g., Relativity) Data analysis Case management Communication with legal teams Technical proficiency Attention to detail Problem-solving Legal research skills",Watsco
1.45918E+15,2 to 8 Years,MCA,63-94,Khartoum,Sudan,12.8628,30.2176,Contract,109591,15-08-2023,Both,Occupational Therapist,Mental Health Occupational Therapist,The Muse,Mental health assessment and evaluation Psychotherapy techniques Cognitive-behavioral therapy (CBT) Trauma-informed care Crisis intervention Substance abuse treatment Group therapy Cultural competence Ethical standards and boundaries Active listening skills,CBRE Group
2.80736E+15,3 to 11 Years,BA,62-115,San Jose,Costa Rica,9.7489,-83.7534,Contract,61203,10-02-2022,Female,Investment Analyst,Portfolio Manager,Jobs2Careers,Investment management Financial analysis Risk assessment Asset allocation Portfolio optimization,Evonik Industries AG
4.02044E+13,3 to 8 Years,MCA,59-99,Wellington,New Zealand,-40.9006,174.886,Temporary,35121,01-12-2022,Male,Mechanical Designer,CAD Technician,Internships.com,Computer-aided design (CAD) software Technical drawing Blueprint interpretation Drafting standards Engineering principles Collaboration with engineers Problem-solving Attention to detail Communication skills 3D modeling (if applicable),Laboratory Corp. of America
6.82961E+14,2 to 11 Years,BBA,59-123,Nur-Sultan,Kazakhstan,48.0196,66.9237,Full-Time,93871,17-09-2022,Male,QA Analyst,Performance Testing Specialist,LinkedIn,Performance testing Load testing Stress testing Test scenarios Performance monitoring Benchmarking Performance analysis,HCA Healthcare
2.71162E+14,0 to 8 Years,B.Tech,55-111,Gitega,Burundi,-3.3731,29.9189,Contract,134567,31-07-2022,Male,Pharmaceutical Sales Representative,Sales Representative,USAJOBS,Sales techniques and strategies Relationship building CRM software usage Product knowledge Negotiation and closing skills,Continental Resources
1.10869E+15,4 to 15 Years,MBA,59-98,Manila,Philippines,12.879721,121.774017,Full-Time,100672,16-02-2022,Male,Systems Analyst,IT Analyst,USAJOBS,IT systems analysis Troubleshooting IT support and documentation,Smith & Nephew
2.94266E+15,4 to 13 Years,BBA,60-100,Luanda,Angola,-11.2027,17.8739,Part-Time,88633,28-07-2022,Female,Wedding Planner,Wedding Consultant,USAJOBS,Wedding planning Vendor coordination Event management,Victrex
1.38139E+15,5 to 8 Years,MBA,58-128,Rabat,Morocco,31.7917,-7.0926,Intern,65881,01-07-2023,Female,Supply Chain Analyst,Logistics Analyst,Idealist,Supply chain analysis Data analytics Inventory management Transportation planning Problem-solving,Auto-Owners Insurance
8.78326E+14,4 to 15 Years,B.Com,55-98,Banjul,Gambia,13.4432,-15.3101,Temporary,130981,12-01-2022,Both,Sales Representative,Account Executive,Jobs2Careers,Sales strategy and planning Account management Customer relationship management Solution selling Sales forecasting Contract negotiation Sales metrics and reporting,Dollar General
2.77476E+15,4 to 14 Years,PhD,62-121,Quito,Ecuador,-1.8312,-78.1834,Part-Time,75570,22-11-2022,Female,Copywriter,SEO Copywriter,Monster,"SEO (Search Engine Optimization) Keyword research SEO-friendly content On-page optimization Meta tags SEO tools (e.g., SEMrush)",Insurance Australia Group (IAG)
1.6031E+15,0 to 11 Years,B.Tech,55-92,Skopje,"Macedonia, FYR",41.6086,21.7453,Intern,13078,05-02-2022,Female,Financial Advisor,Retirement Planner,Internships.com,Retirement planning Social security Investment products Tax planning Estate planning,Cholamandalam Investment and Finance Company
6.19669E+14,1 to 9 Years,MCA,61-101,Willemstad,Curacao,12.1696,-68.99,Full-Time,103365,05-08-2023,Male,Executive Assistant,Personal Assistant,Idealist,Organizational and time management skills Calendar and appointment management Communication and correspondence Travel coordination Discretion and confidentiality,Qualcomm
2.99582E+15,5 to 14 Years,M.Com,58-90,Asmara,Eritrea,15.1794,39.7823,Temporary,35213,20-06-2022,Male,Physician Assistant,Primary Care Physician Assistant,Stack Overflow Jobs,Medical knowledge and clinical skills Patient care and assessment Communication and empathy,Tata Power
4.8313E+14,4 to 9 Years,B.Com,57-129,Castries,St. Lucia,13.9094,-60.9789,Temporary,76463,30-04-2022,Female,Software Tester,Quality Assurance Analyst,Jobs2Careers,"Quality assurance processes Testing methodologies (e.g., manual, automated) Bug tracking and reporting Test case development Regression testing",Northern Trust
2.41682E+15,5 to 15 Years,BA,62-127,Addis Ababa,Ethiopia,9.145,40.4897,Part-Time,54531,11-01-2023,Both,Substance Abuse Counselor,Recovery Coach,Snagajob,Addiction recovery support Motivational interviewing Relapse prevention strategies,Fifth Third Bancorp
1.67178E+15,0 to 10 Years,B.Tech,61-83,Kampala,Uganda,1.3733,32.2903,Contract,134282,12-04-2023,Both,HR Manager,Employee Development Manager,ZipRecruiter,Training and development Performance management Learning programs Employee engagement Coaching and mentoring,JPMorgan Chase
2.63063E+15,3 to 15 Years,PhD,58-90,Kyiv (also known as Kiev),Ukraine,48.3794,31.1656,Contract,131658,29-10-2022,Both,Business Analyst,Healthcare Business Analyst,ZipRecruiter,Healthcare industry knowledge Health data analysis HIPAA regulations EMR systems,Godrej Consumer Products Limited
2.0325E+15,1 to 11 Years,M.Tech,60-126,Panama City,Panama,8.5379,-80.7821,Full-Time,133155,05-04-2023,Female,Architect,Sustainable Design Specialist,Jobs2Careers,Sustainable design principles Energy efficiency LEED certification Green building materials Environmental impact assessment,Nationwide
1.35037E+15,1 to 8 Years,PhD,63-125,Majuro,Marshall Islands,7.1315,171.1845,Temporary,78126,29-08-2022,Both,Quality Assurance Analyst,Quality Assurance Manager,Snagajob,Quality assurance processes and methodologies Quality metrics and KPIs Audit and compliance Team leadership and management Continuous improvement initiatives,State Farm Insurance
2.29062E+15,2 to 12 Years,MCA,65-113,Tripoli,Libya,26.3351,17.2283,Full-Time,116555,04-08-2023,Both,Data Entry Clerk,Record Keeper,Idealist,Records management Data entry and retrieval Attention to detail,Gap
2.17716E+15,3 to 10 Years,PhD,62-108,Cockburn Town,Turks and Caicos Islands,21.694,-71.7979,Part-Time,50244,23-03-2023,Male,Software Engineer,Backend Developer,Dice,"Proficiency in one or more backend programming languages (e.g., Java, Python, Node.js, Ruby) API development Database management (SQL or NoSQL) Server management and deployment Security best practices Knowledge of web frameworks (e.g., Express, Django)",GAIL (India) Limited
8.29923E+13,4 to 14 Years,BBA,58-130,Kuala Lumpur,Malaysia,4.2105,101.9758,Intern,118370,26-06-2022,Female,Social Media Manager,Social Media Analyst,Snagajob,"Social media analytics tools (e.g., Google Analytics, Facebook Insights) Data analysis and reporting Social media ROI measurement Competitive analysis Trend identification",Exxon Mobil Corporation
2.81917E+15,0 to 11 Years,B.Tech,64-99,Rabat,Morocco,31.7917,-7.0926,Intern,16586,10-10-2022,Both,Digital Marketing Specialist,SEO Specialist,CareerBuilder,"Search engine algorithms and ranking factors Keyword research and analysis On-page and off-page SEO optimization SEO tools (e.g., Google Analytics, SEMrush) SEO content strategy",Divi's Laboratories
2.57054E+15,4 to 13 Years,PhD,61-97,Gaborone,Botswana,-22.3285,24.6849,Contract,18796,01-09-2022,Male,Legal Secretary,Legal Assistant,Snagajob,Legal research Document drafting Communication skills Legal software proficiency Attention to detail,Lennar
8.42715E+14,4 to 11 Years,BBA,56-119,Panama City,Panama,8.5379,-80.7821,Contract,114778,12-12-2022,Female,Supply Chain Manager,Demand Planner,Snagajob,Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,Fifth Third Bancorp
8.94835E+14,1 to 13 Years,MBA,61-129,Wellington,New Zealand,-40.9006,174.886,Full-Time,86140,25-04-2023,Both,Investment Advisor,Wealth Advisor,Stack Overflow Jobs,Financial planning Investment knowledge Relationship management Communication skills Analytical skills,Farmers Insurance Exchange
1.50368E+15,3 to 8 Years,PhD,57-88,Bissau,Guinea-Bissau,11.8037,-15.1804,Full-Time,78172,02-07-2023,Female,Digital Marketing Specialist,Social Media Manager,ZipRecruiter,"Social media platforms (e.g., Facebook, Twitter, Instagram) Content creation and scheduling Social media analytics and insights Community engagement Paid social advertising",American Tower
4.36752E+14,0 to 8 Years,MCA,59-94,London,UK,55.3781,-3.436,Temporary,25408,22-02-2022,Female,Financial Controller,Accounting Controller,USAJOBS,"Accounting Financial reporting Financial audits Tax compliance Accounting software (e.g., SAP, Oracle) GAAP (Generally Accepted Accounting Principles)",AMP Limited
2.64924E+13,4 to 9 Years,BA,58-87,Yamoussoukro,Cote d'Ivoire,7.54,-5.5471,Full-Time,81015,14-09-2022,Female,Environmental Consultant,Environmental Compliance Officer,Snagajob,Environmental compliance Regulatory requirements Environmental impact assessments Reporting Environmental regulations Auditing,Incitec Pivot
2.19911E+14,4 to 13 Years,PhD,56-123,Manila,Philippines,12.879721,121.774017,Part-Time,81803,31-08-2022,Both,Tax Consultant,Personal Tax Consultant,Jobs2Careers,Tax law knowledge Individual tax planning Tax return preparation Tax deductions and credits Tax compliance IRS regulations Client relationship management Communication skills Attention to detail Tax software proficiency,Transurban Group
5.29012E+14,5 to 12 Years,M.Com,61-106,Jerusalem,Israel,31.0461,34.8516,Part-Time,95905,31-05-2022,Female,Digital Marketing Specialist,SEO Specialist,USAJOBS,"Search engine algorithms and ranking factors Keyword research and analysis On-page and off-page SEO optimization SEO tools (e.g., Google Analytics, SEMrush) SEO content strategy",SSE plc
2.28609E+15,4 to 8 Years,BA,63-101,Dhaka,Bangladesh,23.685,90.3563,Full-Time,101305,26-04-2023,Both,Market Research Analyst,Market Researcher,LinkedIn,Market research methodologies Data collection and analysis Industry knowledge,Bajaj Electricals
2.17714E+15,3 to 14 Years,BCA,61-89,Nicosia,Cyprus,35.1264,33.4299,Intern,111992,10-07-2022,Female,Brand Ambassador,Product Demonstrator,The Muse,Product knowledge Demonstrating skills Sales techniques Customer engagement Communication skills,Siemens AG
1.13811E+15,2 to 10 Years,M.Com,63-88,Dushanbe,Tajikistan,38.861,71.2761,Contract,105409,02-01-2023,Both,Operations Manager,Supply Chain Manager,The Muse,Supply chain logistics and management Inventory control and procurement Supplier relationship management Data analysis and forecasting Risk assessment and mitigation,Sun Pharmaceutical Industries
2.39313E+15,4 to 10 Years,B.Com,65-125,Thimphu,Bhutan,27.5142,90.4336,Contract,55864,06-03-2023,Female,Procurement Manager,Procurement Analyst,FlexJobs,Procurement processes Vendor assessment Contract negotiation Purchase order management Spend analysis Market research Supplier relationship management Data analysis Problem-solving Attention to detail Communication skills Financial acumen,Costco Wholesale
1.50635E+14,0 to 10 Years,M.Com,55-116,Beijing,China,35.8617,104.1954,Part-Time,44727,27-01-2022,Female,Web Developer,Frontend Web Developer,Dice,"HTML, CSS, JavaScript Frontend frameworks (e.g., React, Angular) User experience (UX)",Science Applications International
1.25021E+15,0 to 10 Years,MBA,62-98,Tegucigalpa,Honduras,15.199,-86.2419,Contract,68873,27-01-2022,Male,Investment Banker,Mergers and Acquisitions Advisor,CareerBuilder,Mergers and acquisitions (M&A) expertise Due diligence Valuation techniques,Ameren
2.47829E+15,1 to 15 Years,BA,64-110,Addis Ababa,Ethiopia,9.145,40.4897,Contract,72117,23-01-2023,Both,Nurse Practitioner,Family Nurse Practitioner,CareerBuilder,Family medicine Health assessment Pediatric care Chronic disease management Patient education,JD Sports Fashion
2.91312E+15,0 to 13 Years,BA,55-99,Chisinau,Moldova,47.4116,28.3699,Contract,43998,28-08-2023,Male,Human Resources Manager,Employee Relations Specialist,CareerBuilder,Employee conflict resolution HR compliance Employee engagement Communication skills,Cognizant Technology Solutions
1.24886E+15,3 to 8 Years,MBA,61-123,Algiers,Algeria,28.0339,1.6596,Contract,103351,23-03-2023,Male,Graphic Designer,UI/UX Designer,USAJOBS,"User interface (UI) design User experience (UX) design Wireframing and prototyping tools (e.g., Sketch, Figma) Usability testing Information architecture Interaction design Mobile and responsive design",PayPal Holdings
1.60923E+15,0 to 12 Years,MBA,63-94,Saint John's,Antigua and Barbuda,17.0608,-61.7964,Part-Time,37570,05-05-2023,Both,Legal Secretary,Court Clerk,FlexJobs,Knowledge of court procedures Legal document management Attention to detail Computer literacy Organization skills,Archer Daniels Midland
2.31801E+15,1 to 14 Years,BCA,59-109,Accra,Ghana,7.9465,-1.0232,Intern,125847,25-08-2023,Both,Wedding Planner,Wedding Consultant,SimplyHired,Wedding planning Vendor coordination Event management,William Hill plc
1.91603E+15,3 to 9 Years,M.Tech,59-92,Kigali,Rwanda,-1.9403,29.8739,Intern,14984,12-08-2023,Female,Financial Advisor,Retirement Planner,SimplyHired,Retirement planning Social security Investment products Tax planning Estate planning,Wells Fargo
1.03117E+15,5 to 8 Years,MCA,65-128,Khartoum,Sudan,12.8628,30.2176,Intern,104229,16-09-2022,Both,Legal Assistant,Litigation Support Specialist,The Muse,"E-discovery tools and processes Document review and production Litigation support software (e.g., Relativity) Data analysis Case management Communication with legal teams Technical proficiency Attention to detail Problem-solving Legal research skills",Hilton Worldwide Holdings
2.25214E+15,4 to 15 Years,PhD,63-95,Accra,Ghana,7.9465,-1.0232,Full-Time,21759,12-09-2022,Both,Network Engineer,Network Administrator,Internships.com,"Network management Troubleshooting Network security IT certifications (e.g., CCNA)",HF Sinclair
2.66293E+15,2 to 14 Years,BBA,57-119,Bridgetown,Barbados,13.1939,-59.5432,Full-Time,106761,19-02-2023,Male,Litigation Attorney,Corporate Litigator,The Muse,Corporate law Commercial litigation Dispute resolution Contract law Legal strategy Negotiation,Bank of New York Mellon
1.59723E+14,5 to 12 Years,MBA,58-110,Belgrade,Serbia,44.0165,21.0059,Temporary,59356,05-08-2023,Both,Teacher,Special Education Teacher,LinkedIn,Special education strategies Individualized education plans (IEPs) Behavior management techniques Collaboration with support staff Special education laws and regulations knowledge,Johnson & Johnson
7.52479E+14,1 to 11 Years,BBA,59-123,Kingstown,St. Vincent and the Grenadines,12.9843,-61.2872,Contract,36356,04-11-2022,Both,Customer Support Specialist,Customer Success Manager,USAJOBS,Customer relationship management Onboarding and training Customer feedback analysis Retention strategies Cross-selling and upselling Strong communication and empathy Customer advocacy,RWE AG
1.81576E+15,3 to 9 Years,BCA,57-126,Guatemala City,Guatemala,15.7835,-90.2308,Full-Time,96572,27-05-2023,Both,Environmental Engineer,Sustainability Specialist,Jobs2Careers,Sustainability practices Environmental management systems Green certifications,Mondelez International
2.60507E+15,5 to 13 Years,BCA,60-96,Baku,Azerbaijan,40.1431,47.5769,Contract,15102,12-03-2023,Male,Electrical Engineer,Electronics Hardware Engineer,Indeed,Electronics design PCB layout Embedded systems Circuit analysis Troubleshooting,Newcrest Mining
1.26539E+14,1 to 13 Years,PhD,55-101,Vienna,Austria,47.5162,14.5501,Full-Time,63671,07-07-2023,Male,Financial Analyst,Investment Analyst,USAJOBS,Financial analysis Investment evaluation Portfolio management Data analysis,Coty Inc.
2.57604E+15,3 to 12 Years,BCA,58-85,Monrovia,Liberia,6.4281,-9.4295,Full-Time,56338,04-05-2023,Female,Physician Assistant,Emergency Medicine Physician Assistant,Idealist,Emergency medical care Triage and assessment Trauma management,Delta Air Lines
2.64662E+15,5 to 9 Years,B.Com,64-103,Budapest,Hungary,47.1625,19.5033,Intern,101659,21-08-2022,Both,Executive Assistant,Personal Assistant,Idealist,Organizational and time management skills Calendar and appointment management Communication and correspondence Travel coordination Discretion and confidentiality,Cardinal Health
2.20185E+15,4 to 15 Years,MBA,61-112,Kampala,Uganda,1.3733,32.2903,Full-Time,16834,03-08-2023,Female,Administrative Assistant,Executive Assistant,USAJOBS,"Calendar management Travel coordination Meeting scheduling Correspondence and communication Office organization Confidentiality Time management Problem-solving Attention to detail Communication skills Technology proficiency (e.g., MS Office)",Regeneron Pharmaceuticals
2.03605E+15,2 to 10 Years,BBA,56-123,Mexico City,Mexico,23.6345,-102.5528,Part-Time,75677,29-08-2022,Female,Email Marketing Specialist,Marketing Automation Specialist,Idealist,"Marketing automation platforms (e.g., Marketo, Pardot) Lead nurturing Workflow automation CRM integration Analytics and reporting Email marketing Campaign optimization Marketing strategy Communication skills Problem-solving Attention to detail",Fifth Third Bancorp
2.24383E+15,1 to 11 Years,BBA,56-110,Nuku?alofa,Tonga,-21.1789,-175.1982,Full-Time,90931,19-05-2022,Both,Litigation Attorney,Family Law Attorney,Dice,Family law Divorce proceedings Child custody Mediation Legal counseling Court representation,Incitec Pivot
